,Name,Year,Age,Tm,Pos,No.,G,GS,AV,Ret,Yds,TD,Lng,Y/R,Rt,Yds.1,TD.1,Lng.1,Y/Rt,APYd,Rec,R/G,Y/G,Att,Y/A,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,Int,PD,FF,FR,Sk,Sfty,Comb,Solo,Ast,TFL,QBHits,Awards,Player ID,Tgt,1D,Succ%,Ctch%,Y/Tgt,1D.1,Succ%.1,RshTD,RecTD,PR TD,KR TD,FblTD,IntTD,OthTD,AllTD,2PM,2PA,D2P,XPM,XPA,FGM,FGA,Pts,Pts/G,FGA.1,FGM.1,FGA.2,FGM.2,FGA.3,FGM.3,FGA.4,FGM.4,FGA.5,FGM.5,FG%,XP%,KO,KOYds,TB,TB%,KOAvg,Pnt,Y/P,Blck
7691,Gary Kowalski,1986,26.0,SDG,RT,68.0,16,16,8,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,13838.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7692,Gary Kowalski,1987,27.0,SDG,RT,68.0,12,9,3,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,1.0,0.0,,,,,,,,13838.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7693,Gary Kowalski,1988,28.0,SDG,T,68.0,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,13838.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7694,Kevin Kowalski,2011,22.0,DAL,C,60.0,11,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7695,Bruce Kozerski,1984,22.0,CIN,C,64.0,16,1,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,13846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7696,Bruce Kozerski,1985,23.0,CIN,C,64.0,14,0,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,13846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7697,Bruce Kozerski,1986,24.0,CIN,LG/C,64.0,16,14,8,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,13846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7698,Bruce Kozerski,1987,25.0,CIN,G,64.0,8,4,2,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,1.0,0.0,,,,,,,,13846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7699,Bruce Kozerski,1988,26.0,CIN,C,64.0,16,16,9,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,13846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7700,Bruce Kozerski,1989,27.0,CIN,C,64.0,15,15,8,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,1.0,0.0,,,,,,,,13846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7701,Bruce Kozerski,1990,28.0,CIN,C,64.0,16,16,8,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,13846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7702,Bruce Kozerski,1991,29.0,CIN,C,64.0,16,16,7,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,1.0,0.0,,,,,,,,13846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7703,Bruce Kozerski,1992,30.0,CIN,LG,64.0,16,16,7,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,13846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7704,Bruce Kozerski,1993,31.0,CIN,C,64.0,15,15,5,,,0,,,,-14.0,0.0,,,,,,,,,,,,,,,3.0,,,0.0,1.0,0.0,,,,,,,,13846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7705,Bruce Kozerski,1994,32.0,CIN,RT,64.0,16,16,7,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,13846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7706,Bruce Kozerski,1995,33.0,CIN,RG,64.0,8,8,4,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,13846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7707,Michael Kracalik,2006,24.0,BAL,T,74.0,1,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7708,Michael Kracalik,2007,25.0,BAL,T,74.0,2,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7709,Michael Kracalik,2008,26.0,BAL,T,74.0,1,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7710,Tommy Kraemer,2021,23.0,DET,G,78.0,9,3,2,,,0,,,,0.0,0,,,,,,,,,,,,,,,0.0,,,0.0,1.0,0.0,,,,,,,,13859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7711,Tommy Kraemer,2023,25.0,NOR,G,62.0,4,0,0,,,0,,,,0.0,0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,13859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7712,Bob Kratch,1989,23.0,NYG,G,61.0,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13883.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7713,Bob Kratch,1990,24.0,NYG,RG,61.0,14,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13883.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7714,Bob Kratch,1991,25.0,NYG,G,61.0,15,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13883.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7715,Bob Kratch,1992,26.0,NYG,RG,61.0,16,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13883.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7716,Bob Kratch,1993,27.0,NYG,RG,61.0,16,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13883.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7717,Bob Kratch,1994,28.0,NWE,LG,61.0,16,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13883.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7718,Bob Kratch,1995,29.0,NWE,RG,61.0,16,16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13883.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7719,Bob Kratch,1996,30.0,NWE,G,61.0,8,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13883.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7720,Mark Krerowicz,1987,24.0,CLE,G,63.0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7721,Olin Kreutz,1998,21.0,CHI,C,57.0,9,1,1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,13911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7722,Olin Kreutz,1999,22.0,CHI,C,57.0,16,16,6,,,0.0,,,,-17.0,0.0,,,,,,,,,,,,,,,1.0,,,0.0,2.0,0.0,,,,,,,,13911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7723,Olin Kreutz,2000,23.0,CHI,C,57.0,7,7,2,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,13911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7724,Olin Kreutz,2001,24.0,CHI,C,57.0,16,16,10,,,0.0,,,,-9.0,0.0,,,,,,,,,,,,,,,1.0,,,0.0,0.0,0.0,,,,,,,PB,13911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7725,Olin Kreutz,2002,25.0,CHI,C,57.0,15,15,8,,,0.0,,,,-3.0,0.0,,,,,,,,,,,,,,,2.0,,,0.0,0.0,0.0,,,,,,,PB,13911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7726,Olin Kreutz,2003,26.0,CHI,C,57.0,16,16,8,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,PB,13911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7727,Olin Kreutz,2004,27.0,CHI,C,57.0,16,16,5,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,1.0,,,0.0,1.0,0.0,,,,,,,PB,13911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7728,Olin Kreutz,2005,28.0,CHI,C,57.0,16,16,9,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,1.0,0.0,,,,,,,"AP2, PB",13911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7729,Olin Kreutz,2006,29.0,CHI,C,57.0,16,16,15,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,"AP1, PB",13911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7730,Olin Kreutz,2007,30.0,CHI,C,57.0,16,16,6,,,0.0,,,,-3.0,0.0,,,,,,,,,,,,,,,1.0,,,0.0,1.0,0.0,,,,,,,,13911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7731,Olin Kreutz,2008,31.0,CHI,C,57.0,16,16,7,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,13911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7732,Olin Kreutz,2009,32.0,CHI,C,57.0,16,16,8,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,1.0,,,0.0,0.0,0.0,,,,,,,,13911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7733,Olin Kreutz,2010,33.0,CHI,C,57.0,16,16,7,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,1.0,0.0,,,,,,,,13911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7734,Olin Kreutz,2011,34.0,NOR,C,50.0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,0.0,,,,13911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7735,Al Krevis,1975,23.0,CIN,T,75.0,3,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7736,Al Krevis,1976,24.0,NYJ,T,71.0,10,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7737,Doug Kriewald,1967,22.0,CHI,G,60.0,2,0,1,,,0,,,1.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,13919.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7738,Doug Kriewald,1968,23.0,CHI,G,60.0,13,1,1,,,0,,,,,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,13919.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7739,Alex Kroll,1962,25.0,NYT,LT,55.0,14,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7740,Troy Kropog,2009,23.0,TEN,T,70.0,1,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13933.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7741,Troy Kropog,2010,24.0,TEN,T,70.0,5,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13933.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7742,Troy Kropog,2012,26.0,TEN,T,70.0,1,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13933.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7743,Bob Kruse,1967,25.0,OAK,G,62.0,13,0.0,3,,,0,,,,,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,13946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7744,Bob Kruse,1968,26.0,OAK,G,62.0,12,0.0,4,,,0,,,1.0,1.0,0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,13946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7745,Bob Kruse,1969,27.0,BUF,G,63.0,3,0.0,1,,,0,,,,,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,13946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7746,Ray Kubala,1964,22.0,DEN,C,52.0,8,0,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,13950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7747,Ray Kubala,1965,23.0,DEN,C,52.0,14,14,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,13950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7748,Ray Kubala,1966,24.0,DEN,RT,52.0,14,6,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,13950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7749,Ray Kubala,1967,25.0,DEN,C,77.0,5,1,1,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,1.0,0.0,,,,,,,,13950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7750,Bob Kuechenberg,1970,23.0,MIA,LG,67.0,14,5,4,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,1.0,0.0,,,,,,,,13958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7751,Bob Kuechenberg,1971,24.0,MIA,LG,67.0,14,14,7,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,13958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7752,Bob Kuechenberg,1972,25.0,MIA,LG,67.0,14,14,8,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,1.0,0.0,,,,,,,,13958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7753,Bob Kuechenberg,1973,26.0,MIA,LG,67.0,13,13,8,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,13958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7754,Bob Kuechenberg,1974,27.0,MIA,LG,67.0,14,14,11,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,1.0,0.0,,,,,,,PB,13958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7755,Bob Kuechenberg,1975,28.0,MIA,LG,67.0,14,14,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,PB,13958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7756,Bob Kuechenberg,1976,29.0,MIA,LG,67.0,10,10,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,13958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7757,Bob Kuechenberg,1977,30.0,MIA,LG,67.0,14,12,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,PB,13958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7758,Bob Kuechenberg,1978,31.0,MIA,LG/LT,67.0,16,15,13,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,2.0,0.0,,,,,,,"AP1, PB",13958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7759,Bob Kuechenberg,1979,32.0,MIA,LT,67.0,16,16,7,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,13958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7760,Bob Kuechenberg,1980,33.0,MIA,LG,67.0,16,16,7,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,1.0,0.0,,,,,,,,13958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7761,Bob Kuechenberg,1981,34.0,MIA,LG,67.0,16,9,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,13958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7762,Bob Kuechenberg,1982,35.0,MIA,LG,67.0,9,9,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,PB,13958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7763,Bob Kuechenberg,1983,36.0,MIA,LG,67.0,16,15,9,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,1.0,,,,0.0,0.0,,,,,,,PB,13958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7764,Art Kuehn,1976,23.0,SEA,C,54.0,14,7,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,13963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7765,Art Kuehn,1977,24.0,SEA,C,54.0,14,14,8,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,1.0,,,,1.0,0.0,,,,,,,,13963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7766,Art Kuehn,1978,25.0,SEA,C,54.0,16,3,3,,,0,,,,-29.0,0.0,,,,,,,,,,,,,,,1.0,,,,1.0,0.0,,,,,,,,13963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7767,Art Kuehn,1979,26.0,SEA,C,54.0,16,1,2,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,1.0,0.0,,,,,,,,13963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7768,Art Kuehn,1980,27.0,SEA,C,54.0,16,1,2,,,0,,,,-15.0,0.0,,,,,,,,,,,,,,,1.0,,,,1.0,0.0,,,,,,,,13963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7769,Art Kuehn,1981,28.0,SEA,C,54.0,16,7,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,13963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7770,Art Kuehn,1982,29.0,SEA,C,60.0,6,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,13963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7771,Art Kuehn,1983,30.0,NWE,C,78.0,2,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,13963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7772,George Kunz,1969,22.0,ATL,RT,75,14,14,9,,,0,,,,0,0,,,,,,,,,,,,,,,0,,,,2,0.0,,,,,,,PB,13980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7773,George Kunz,1970,23.0,ATL,RT,75,9,9,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,13980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7774,George Kunz,1971,24.0,ATL,RT,75,14,14,10,,,0,,,,0,0,,,,,,,,,,,,,,,0,,,,0,0.0,,,,,,,PB,13980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7775,George Kunz,1972,25.0,ATL,RT,75,14,14,9,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,PB,13980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7776,George Kunz,1973,26.0,ATL,RT,75,14,14,11,,,0,,,,0,0,,,,,,,,,,,,,,,0,,,,1,0.0,,,,,,,PB,13980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7777,George Kunz,1974,27.0,ATL,RT,75,14,14,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,13980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7778,George Kunz,1975,28.0,BAL,RT,75,12,12,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,"AP1, PB",13980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7779,George Kunz,1976,29.0,BAL,RT,75,14,14,16,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,"AP2, PB",13980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7780,George Kunz,1977,30.0,BAL,RT,75,14,14,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,"AP2, PB",13980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7781,George Kunz,1978,31.0,BAL,T,75,1,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,13980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7782,George Kunz,1979,,Missed season - Injured (back),Missed season - Injured (back),Missed season - Injured (back),Missed season - Injured (back),Missed season - Injured (back),Missed season - Injured (back),,Missed season - Injured (back),Missed season - Injured (back),Missed season - Injured (back),,,Missed season - Injured (back),Missed season - Injured (back),,,,,,,,,,,,,,,Missed season - Injured (back),Missed season - Injured (back),Missed season - Injured (back),Missed season - Injured (back),Missed season - Injured (back),Missed season - Injured (back),Missed season - Injured (back),,,,,,Missed season - Injured (back),13980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7783,George Kunz,1980,33.0,BAL,RT,75,9,6,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,13980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7784,Chris Kuper,2006,24.0,DEN,G,73.0,1,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,,,,,,,13984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7785,Chris Kuper,2007,25.0,DEN,LG,73.0,16,11,6,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,,,,,,,13984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7786,Chris Kuper,2008,26.0,DEN,RG,73.0,16,16,9,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0,1.0,0.0,,,,,,,,13984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7787,Chris Kuper,2009,27.0,DEN,RG,73.0,15,15,7,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0,0.0,0.0,,,,,,,,13984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7788,Chris Kuper,2010,28.0,DEN,RG,73.0,15,15,7,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,,,,,,,13984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7789,Chris Kuper,2011,29.0,DEN,RG,73.0,16,16,6,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0,1.0,0.0,,,,,,,,13984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7790,Chris Kuper,2012,30.0,DEN,RG,73.0,7,5,3,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,,,,,,,13984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7791,Chris Kuper,2013,31.0,DEN,G,73.0,4,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,,,,,,,13984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7792,Jake Kupp,1964,23.0,DAL,LG,67.0,14,10,4,,,0,,,,,0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,13987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7793,Jake Kupp,1965,24.0,DAL,LG,67.0,14,14,6,,,0,,,,,0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,13987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7794,Jake Kupp,1966,25.0,WAS,TE,67.0,14,0,4,,28.0,0,13.0,7.0,,,0,,,,4.0,0.3,2.0,,,,,4.0,7.0,28.0,0.0,0.0,,,,,,,,,,,,,13987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
